author	year	month	affiliation	commit count	lines added	lines removed	date
sus	2007	7	Sun	6	187	169	2007-7-1
sus	2008	1	Sun	46	8613	3735	2008-1-1
sus	2008	4	Sun	2	32	8	2008-4-1
sus	2008	5	Sun	39	414	432	2008-5-1
svesik	2000	10	Sun	44	1078	316	2000-10-1
svesik	2000	11	Sun	511	10355	9392	2000-11-1
svesik	2000	12	Sun	144	3746	1822	2000-12-1
svesik	2001	1	Sun	126	688	694	2001-1-1
svesik	2001	2	Sun	151	1009	1006	2001-2-1
svesik	2001	3	Sun	37	507	285	2001-3-1
svesik	2001	4	Sun	56	618	311	2001-4-1
svesik	2001	5	Sun	190	1537	1094	2001-5-1
svesik	2001	6	Sun	138	1719	729	2001-6-1
svesik	2001	7	Sun	33	789	535	2001-7-1
svesik	2001	8	Sun	19	127	66	2001-8-1
svesik	2001	9	Sun	107	491	828	2001-9-1
svesik	2001	10	Sun	6	24	18	2001-10-1
svesik	2001	11	Sun	27	571	299	2001-11-1
svesik	2002	1	Sun	20	263	81	2002-1-1
svesik	2002	2	Sun	7	723	453	2002-2-1
svesik	2002	3	Sun	60	1041	607	2002-3-1
svesik	2002	4	Sun	2	5	9	2002-4-1
svesik	2002	5	Sun	10	43	23	2002-5-1
svesik	2002	6	Sun	5	26	5	2002-6-1
svesik	2002	7	Sun	539	52148	728	2002-7-1
svesik	2002	8	Sun	559	42894	759	2002-8-1
svesik	2002	9	Sun	8	58	30	2002-9-1
svesik	2002	10	Sun	2	14	8	2002-10-1
svesik	2002	11	Sun	3	9	5	2002-11-1
svesik	2002	12	Sun	1	7	0	2002-12-1
svesik	2003	1	Sun	1	27	21	2003-1-1
svesik	2003	2	Sun	15	61	45	2003-2-1
svesik	2003	5	Sun	43	363	201	2003-5-1
svesik	2003	6	Sun	22	3176	3028	2003-6-1
svesik	2003	7	Sun	9	101	55	2003-7-1
svesik	2003	8	Sun	2	8	8	2003-8-1
svesik	2003	9	Sun	4	12	6	2003-9-1
svesik	2003	10	Sun	25	321	243	2003-10-1
svesik	2003	11	Sun	1	8	9	2003-11-1
svesik	2004	2	Sun	2	44	14	2004-2-1
svesik	2004	3	Sun	1	5	3	2004-3-1
svesik	2004	4	Sun	5	33	54	2004-4-1
svesik	2004	5	Sun	9	319	36	2004-5-1
svesik	2004	6	Sun	5	209	70	2004-6-1
sw	2002	2	unaffiliated	3	436	380	2002-2-1
sw	2003	1	unaffiliated	50	645	232	2003-1-1
sw	2003	2	unaffiliated	153	1901	916	2003-2-1
sw	2003	3	unaffiliated	77	457	217	2003-3-1
sw	2003	4	unaffiliated	2	10	10	2003-4-1
sw	2003	5	unaffiliated	104	2713	2651	2003-5-1
sw	2003	8	unaffiliated	56	278	57	2003-8-1
sw	2003	9	unaffiliated	1110	30072	15158	2003-9-1
sw	2003	10	unaffiliated	28	4066	191	2003-10-1
sw	2003	11	unaffiliated	31	2540	124	2003-11-1
sw	2003	12	unaffiliated	418	6699	3893	2003-12-1
sw	2004	1	unaffiliated	23	1239	232	2004-1-1
sw	2004	2	unaffiliated	64	3170	502	2004-2-1
sw	2004	3	unaffiliated	72	3322	687	2004-3-1
sw	2004	4	unaffiliated	42	5626	212	2004-4-1
sw	2004	5	unaffiliated	25	215	39	2004-5-1
sw	2004	6	unaffiliated	2	2	5	2004-6-1
sw	2004	7	unaffiliated	14	653	561	2004-7-1
sw	2004	8	unaffiliated	78	1447	271	2004-8-1
sw	2004	9	unaffiliated	1	4	4	2004-9-1
sw	2004	10	unaffiliated	2	17	17	2004-10-1
sw	2004	11	unaffiliated	16	786	160	2004-11-1
sw	2004	12	unaffiliated	18	712	21	2004-12-1
sw	2005	1	unaffiliated	15	446	223	2005-1-1
sw	2005	2	unaffiliated	128	773	780	2005-2-1
sw	2005	3	unaffiliated	15	1539	124	2005-3-1
sw	2005	7	unaffiliated	3	7	7	2005-7-1
sw	2005	8	unaffiliated	7	455	34	2005-8-1
sw	2005	10	unaffiliated	4	14	2	2005-10-1
sw	2005	11	unaffiliated	8	226	83	2005-11-1
sw	2006	1	unaffiliated	3	239	4	2006-1-1
sw	2006	2	unaffiliated	1	92	8	2006-2-1
sw	2006	3	unaffiliated	15	1191	470	2006-3-1
sw	2006	5	unaffiliated	1	3	3	2006-5-1
sz	2001	4	(unknown)	2	70	9	2001-4-1
sz	2001	5	(unknown)	26	202	140	2001-5-1
sz	2001	6	(unknown)	1	14	8	2001-6-1
sz	2001	9	(unknown)	20	831	638	2001-9-1
sz	2001	10	(unknown)	8	3921	4774	2001-10-1
sz	2001	11	(unknown)	1	147	54	2001-11-1
sz	2001	12	(unknown)	1	22	13	2001-12-1
sz	2002	1	(unknown)	8	277	275	2002-1-1
sz	2002	2	(unknown)	5	35	48	2002-2-1
sz	2002	4	(unknown)	10	3151	1288	2002-4-1
sz	2002	8	(unknown)	11	328	368	2002-8-1
sz	2002	9	(unknown)	11	1816	2281	2002-9-1
tbe	2000	10	Sun	33	138	129	2000-10-1
tbe	2000	11	Sun	45	239	206	2000-11-1
tbe	2000	12	Sun	2	11	7	2000-12-1
tbe	2001	2	Sun	16	223	54	2001-2-1
tbe	2001	3	Sun	80	2424	1691	2001-3-1
tbe	2001	4	Sun	37	1077	323	2001-4-1
tbe	2001	5	Sun	103	1852	723	2001-5-1
tbe	2001	6	Sun	68	4738	3455	2001-6-1
tbe	2001	7	Sun	86	1041	1081	2001-7-1
tbe	2001	8	Sun	37	1235	984	2001-8-1
tbe	2001	9	Sun	109	2061	1289	2001-9-1
tbe	2001	10	Sun	151	1193	812	2001-10-1
tbe	2001	11	Sun	61	2393	1531	2001-11-1
tbe	2001	12	Sun	32	422	411	2001-12-1
tbe	2002	1	Sun	9	355	29	2002-1-1
tbe	2002	2	Sun	2	16	8	2002-2-1
tbe	2002	3	Sun	38	712	372	2002-3-1
tbe	2002	4	Sun	56	1087	569	2002-4-1
tbe	2002	5	Sun	70	1812	1213	2002-5-1
tbe	2002	6	Sun	89	1566	1469	2002-6-1
tbe	2002	7	Sun	72	1624	2243	2002-7-1
tbe	2002	8	Sun	120	1789	888	2002-8-1
tbe	2002	9	Sun	122	2266	3348	2002-9-1
tbe	2002	10	Sun	6	57	19	2002-10-1
tbe	2002	11	Sun	125	914	691	2002-11-1
tbe	2002	12	Sun	50	652	463	2002-12-1
tbe	2003	1	Sun	27	1921	376	2003-1-1
tbe	2003	2	Sun	48	3529	288	2003-2-1
tbe	2003	3	Sun	50	800	442	2003-3-1
tbe	2003	4	Sun	110	4519	324	2003-4-1
tbe	2003	5	Sun	61	1990	608	2003-5-1
tbe	2003	6	Sun	191	3158	3489	2003-6-1
tbe	2003	7	Sun	23	484	166	2003-7-1
tbe	2003	8	Sun	23	558	338	2003-8-1
tbe	2003	9	Sun	13	178	48	2003-9-1
tbe	2003	10	Sun	1	3	3	2003-10-1
tbe	2003	11	Sun	20	796	307	2003-11-1
tbe	2003	12	Sun	6	48	23	2003-12-1
tbe	2004	1	Sun	19	1882	53	2004-1-1
tbe	2004	2	Sun	6	218	230	2004-2-1
tbe	2004	3	Sun	54	2844	586	2004-3-1
tbe	2004	4	Sun	42	2537	130	2004-4-1
tbe	2004	5	Sun	35	3128	67	2004-5-1
tbe	2004	6	Sun	46	1241	2028	2004-6-1
tbe	2004	7	Sun	78	2322	2003	2004-7-1
tbe	2004	8	Sun	15	549	105	2004-8-1
tbe	2004	9	Sun	39	3193	231	2004-9-1
tbe	2004	10	Sun	78	2381	756	2004-10-1
tbe	2004	11	Sun	25	1081	400	2004-11-1
tbe	2004	12	Sun	23	261	184	2004-12-1
tbe	2005	1	Sun	37	845	236	2005-1-1
tbe	2005	2	Sun	61	3025	410	2005-2-1
tbe	2005	3	Sun	1	5	5	2005-3-1
tbe	2005	4	Sun	22	738	130	2005-4-1
tbe	2005	5	Sun	8	132	122	2005-5-1
tbe	2005	8	Sun	3	15	9	2005-8-1
tbe	2005	10	Sun	4	95	42	2005-10-1
tbe	2005	11	Sun	3	21	13	2005-11-1
tbe	2005	12	Sun	11	221	190	2005-12-1
tbe	2006	1	Sun	2	131	6	2006-1-1
tbe	2006	7	Sun	12	296	214	2006-7-1
tbe	2006	8	Sun	1	4	4	2006-8-1
tbe	2007	3	Sun	17	625	353	2007-3-1
tbe	2007	4	Sun	18	353	130	2007-4-1
tbe	2007	5	Sun	16	732	369	2007-5-1
tbe	2007	6	Sun	12	275	189	2007-6-1
tbe	2007	7	Sun	47	1004	506	2007-7-1
tbe	2007	8	Sun	17	303	353	2007-8-1
tbe	2007	9	Sun	6	83	17	2007-9-1
tbe	2007	10	Sun	3	32	23	2007-10-1
tbe	2007	11	Sun	45	868	337	2007-11-1
tbe	2007	12	Sun	46	2141	829	2007-12-1
tbe	2008	1	Sun	10	1387	29	2008-1-1
tbe	2008	2	Sun	85	1915	1503	2008-2-1
tbe	2008	3	Sun	40	909	641	2008-3-1
tbe	2008	4	Sun	1	18	11	2008-4-1
tbe	2008	5	Sun	9	53	53	2008-5-1
terence.tse	2000	9	(unknown)	2	15	15	2000-9-1
th	2000	10	Sun	3	168	120	2000-10-1
th	2000	11	Sun	61	3654	3409	2000-11-1
th	2000	12	Sun	32	10967	1286	2000-12-1
th	2001	2	Sun	15	1277	657	2001-2-1
th	2001	3	Sun	60	5251	7371	2001-3-1
th	2001	4	Sun	30	12407	12298	2001-4-1
th	2001	5	Sun	134	70896	70745	2001-5-1
th	2001	6	Sun	45	13312	12878	2001-6-1
th	2001	7	Sun	126	38621	38866	2001-7-1
th	2001	8	Sun	45	5763	5229	2001-8-1
th	2001	9	Sun	1	13	7	2001-9-1
thb	2001	4	Sun	37	410	277	2001-4-1
thb	2001	5	Sun	48	1008	1104	2001-5-1
thb	2001	6	Sun	153	2166	1683	2001-6-1
thb	2001	7	Sun	121	1204	629	2001-7-1
thb	2001	8	Sun	102	440	1788	2001-8-1
thb	2001	9	Sun	19	402	586	2001-9-1
thb	2001	10	Sun	29	852	674	2001-10-1
thb	2001	11	Sun	19	232	153	2001-11-1
thb	2001	12	Sun	31	199	136	2001-12-1
thb	2002	1	Sun	7	73	28	2002-1-1
thb	2002	2	Sun	72	3803	1677	2002-2-1
thb	2002	3	Sun	33	1062	361	2002-3-1
thb	2002	4	Sun	43	1661	692	2002-4-1
thb	2002	5	Sun	63	2235	1525	2002-5-1
thb	2002	6	Sun	87	2287	1229	2002-6-1
thb	2002	7	Sun	51	1108	373	2002-7-1
thb	2002	8	Sun	70	2149	1277	2002-8-1
thb	2002	9	Sun	32	611	216	2002-9-1
thb	2002	10	Sun	47	1636	419	2002-10-1
thb	2002	11	Sun	51	1081	1072	2002-11-1
thb	2002	12	Sun	19	650	460	2002-12-1
thb	2003	1	Sun	29	1647	441	2003-1-1
thb	2003	2	Sun	15	1148	828	2003-2-1
thb	2003	3	Sun	45	1713	427	2003-3-1
thb	2003	4	Sun	57	1194	794	2003-4-1
thb	2003	5	Sun	8	69	55	2003-5-1
thb	2003	6	Sun	20	323	130	2003-6-1
thb	2003	7	Sun	87	7832	3111	2003-7-1
thb	2003	8	Sun	100	3705	2581	2003-8-1
thb	2003	9	Sun	22	347	201	2003-9-1
thb	2003	10	Sun	93	3823	1436	2003-10-1
thb	2003	11	Sun	59	2389	1342	2003-11-1
thb	2003	12	Sun	112	3638	2479	2003-12-1
thb	2004	1	Sun	202	7081	2980	2004-1-1
thb	2004	2	Sun	655	49942	3360	2004-2-1
thb	2004	3	Sun	245	44793	95	2004-3-1
thb	2004	4	Sun	187	5482	1236	2004-4-1
thb	2004	5	Sun	171	6220	3781	2004-5-1
thb	2004	6	Sun	55	808	292	2004-6-1
thb	2004	7	Sun	540	26722	5840	2004-7-1
thb	2004	8	Sun	505	26623	7142	2004-8-1
thb	2004	9	Sun	218	9859	3516	2004-9-1
thb	2004	10	Sun	255	8872	2953	2004-10-1
thb	2004	11	Sun	253	9208	3355	2004-11-1
thb	2004	12	Sun	77	11179	318	2004-12-1
thb	2005	1	Sun	22	618	148	2005-1-1
thb	2005	2	Sun	79	1632	786	2005-2-1
thb	2005	3	Sun	138	9583	4113	2005-3-1
thb	2005	4	Sun	197	7014	2859	2005-4-1
thb	2005	5	Sun	3	69	21	2005-5-1
thb	2005	6	Sun	136	14033	3364	2005-6-1
thb	2005	7	Sun	107	5586	2507	2005-7-1
thb	2005	8	Sun	141	11410	1149	2005-8-1
thb	2005	9	Sun	67	439	334	2005-9-1
thb	2005	10	Sun	193	3908	4945	2005-10-1
thb	2005	11	Sun	42	525	475	2005-11-1
thb	2005	12	Sun	6	77	123	2005-12-1
thb	2006	1	Sun	24	623	267	2006-1-1
thb	2006	2	Sun	42	1014	734	2006-2-1
thb	2006	3	Sun	551	7578	5492	2006-3-1
thb	2006	4	Sun	249	4784	3390	2006-4-1
thb	2006	5	Sun	26	1228	312	2006-5-1
thb	2006	6	Sun	69	2912	1572	2006-6-1
thb	2006	7	Sun	152	6286	3278	2006-7-1
thb	2006	8	Sun	98	4989	2226	2006-8-1
thb	2006	9	Sun	20	570	468	2006-9-1
thb	2006	10	Sun	54	688	668	2006-10-1
thb	2006	11	Sun	49	620	373	2006-11-1
thb	2006	12	Sun	35	2117	1827	2006-12-1
thb	2007	1	Sun	250	42848	23149	2007-1-1
thb	2007	2	Sun	157	3273	2771	2007-2-1
thb	2007	3	Sun	74	1426	695	2007-3-1
thb	2007	4	Sun	47	1416	286	2007-4-1
thb	2007	5	Sun	60	994	685	2007-5-1
thb	2007	6	Sun	60	1736	972	2007-6-1
thb	2007	7	Sun	185	17597	2673	2007-7-1
thb	2007	8	Sun	28	353	201	2007-8-1
thb	2007	9	Sun	92	18102	445	2007-9-1
thb	2007	10	Sun	324	11975	3389	2007-10-1
thb	2007	11	Sun	101	3019	3547	2007-11-1
thb	2007	12	Sun	296	43681	40314	2007-12-1
thb	2008	1	Sun	85	1334	1557	2008-1-1
thb	2008	2	Novell	4663	14135	114245	2008-2-1
thb	2008	3	Novell	88	10479	9434	2008-3-1
thb	2008	4	Novell	18297	33052	206312	2008-4-1
thb	2008	5	Novell	71	10432	9774	2008-5-1
timseves	2006	8	SIL	3	84	70	2006-8-1
timseves	2007	11	SIL	6	194	20	2007-11-1
timseves	2008	4	SIL	13	383	240	2008-4-1
tkr	2007	6	Sun	28	554	94	2007-6-1
tkr	2007	8	Sun	4	14	49	2007-8-1
tkr	2007	9	Sun	28	1252	116	2007-9-1
tkr	2007	10	Sun	116	2899	1350	2007-10-1
tkr	2007	11	Sun	37	452	240	2007-11-1
tkr	2007	12	Sun	9	144	84	2007-12-1
tkr	2008	1	Sun	13	259	91	2008-1-1
tkr	2008	2	Sun	14	245	78	2008-2-1
tkr	2008	3	Sun	6	38	29	2008-3-1
tkr	2008	4	Sun	8	64	37	2008-4-1
tkr	2008	5	Sun	1	14	14	2008-5-1
tl	2000	9	Sun	1	6	0	2000-9-1
tl	2000	10	Sun	70	846	1922	2000-10-1
tl	2000	11	Sun	73	3684	2224	2000-11-1
tl	2000	12	Sun	63	1642	1274	2000-12-1
tl	2001	1	Sun	21	439	284	2001-1-1
tl	2001	2	Sun	85	3021	2654	2001-2-1
tl	2001	3	Sun	112	2860	1355	2001-3-1
tl	2001	4	Sun	46	4170	1811	2001-4-1
tl	2001	5	Sun	73	2728	3318	2001-5-1
tl	2001	6	Sun	74	2366	2194	2001-6-1
tl	2001	7	Sun	73	1630	1467	2001-7-1
tl	2001	8	Sun	59	1371	806	2001-8-1
tl	2001	9	Sun	20	244	181	2001-9-1
tl	2001	10	Sun	19	276	107	2001-10-1
tl	2001	11	Sun	21	254	127	2001-11-1
tl	2001	12	Sun	7	153	120	2001-12-1
tl	2002	1	Sun	15	156	108	2002-1-1
tl	2002	2	Sun	20	713	142	2002-2-1
tl	2002	3	Sun	34	225	243	2002-3-1
tl	2002	4	Sun	24	989	416	2002-4-1
tl	2002	5	Sun	50	1449	729	2002-5-1
tl	2002	6	Sun	33	1743	391	2002-6-1
tl	2002	7	Sun	48	2830	681	2002-7-1
tl	2002	8	Sun	84	1499	891	2002-8-1
tl	2002	9	Sun	85	1566	927	2002-9-1
tl	2002	10	Sun	65	819	407	2002-10-1
tl	2002	11	Sun	64	915	2321	2002-11-1
tl	2002	12	Sun	28	523	247	2002-12-1
tl	2003	1	Sun	51	2538	300	2003-1-1
tl	2003	2	Sun	52	1111	436	2003-2-1
tl	2003	3	Sun	49	2351	195	2003-3-1
tl	2003	4	Sun	60	2000	658	2003-4-1
tl	2003	5	Sun	21	374	276	2003-5-1
tl	2003	6	Sun	20	282	217	2003-6-1
tl	2003	7	Sun	37	3097	170	2003-7-1
tl	2003	8	Sun	40	1828	804	2003-8-1
tl	2003	9	Sun	28	1608	390	2003-9-1
tl	2003	10	Sun	68	2082	653	2003-10-1
tl	2003	11	Sun	20	537	507	2003-11-1
tl	2003	12	Sun	10	83	60	2003-12-1
tl	2004	1	Sun	28	1109	284	2004-1-1
tl	2004	2	Sun	13	265	123	2004-2-1
tl	2004	3	Sun	31	568	620	2004-3-1
tl	2004	4	Sun	20	160	108	2004-4-1
tl	2004	5	Sun	46	451	213	2004-5-1
tl	2004	6	Sun	31	2538	252	2004-6-1
tl	2004	7	Sun	85	1412	839	2004-7-1
tl	2004	8	Sun	52	1205	276	2004-8-1
tl	2004	9	Sun	37	1929	2018	2004-9-1
tl	2004	10	Sun	56	2008	1506	2004-10-1
tl	2004	11	Sun	35	1925	200	2004-11-1
tl	2004	12	Sun	29	436	997	2004-12-1
tl	2005	1	Sun	36	1331	338	2005-1-1
tl	2005	2	Sun	14	127	76	2005-2-1
tl	2005	3	Sun	29	1492	872	2005-3-1
tl	2005	4	Sun	25	1325	245	2005-4-1
tl	2005	5	Sun	34	401	514	2005-5-1
tl	2005	6	Sun	38	1118	333	2005-6-1
tl	2005	7	Sun	36	827	340	2005-7-1
tl	2005	8	Sun	54	40152	535	2005-8-1
tl	2005	9	Sun	11	459	74	2005-9-1
tl	2005	10	Sun	21	559	329	2005-10-1
tl	2005	11	Sun	14	1987	373	2005-11-1
tl	2005	12	Sun	13	302	103	2005-12-1
tl	2006	1	Sun	85	408093	945	2006-1-1
tl	2006	2	Sun	34	941	471	2006-2-1
tl	2006	3	Sun	14	380	265	2006-3-1
tl	2006	4	Sun	16	95	67	2006-4-1
tl	2006	5	Sun	52	1018	380	2006-5-1
tl	2006	6	Sun	11	175	131	2006-6-1
tl	2006	7	Sun	20	628	112	2006-7-1
tl	2006	8	Sun	20	548	264	2006-8-1
tl	2006	9	Sun	12	75	112	2006-9-1
tl	2006	10	Sun	66	5393	655	2006-10-1
tl	2006	11	Sun	110	1256	1905	2006-11-1
tl	2006	12	Sun	79	1957	808	2006-12-1
tl	2007	1	Sun	70	3265	653	2007-1-1
tl	2007	2	Sun	333	3047	2646	2007-2-1
tl	2007	3	Sun	599	8986	9075	2007-3-1
tl	2007	4	Sun	962	11367	12134	2007-4-1
tl	2007	5	Sun	44	952	302	2007-5-1
tl	2007	6	Sun	170	2363	1244	2007-6-1
tl	2007	7	Sun	84	2180	1296	2007-7-1
tl	2007	8	Sun	158	2219	1719	2007-8-1
tl	2007	9	Sun	2	36	26	2007-9-1
tl	2007	10	Sun	221	3796	2518	2007-10-1
tl	2007	11	Sun	47	926	638	2007-11-1
tl	2007	12	Sun	34	2975	283	2007-12-1
tl	2008	1	Sun	57	1228	1019	2008-1-1
tl	2008	2	Sun	76	1282	861	2008-2-1
tl	2008	3	Sun	28	216	166	2008-3-1
tl	2008	4	Sun	31	358	223	2008-4-1
tl	2008	5	Sun	38	795	640	2008-5-1
tlx	2000	11	(unknown)	2	141	144	2000-11-1
tlx	2000	12	(unknown)	11	117	27	2000-12-1
tlx	2001	2	(unknown)	4	91	79	2001-2-1
tlx	2001	4	(unknown)	2	832	139	2001-4-1
tlx	2001	6	(unknown)	2	18	11	2001-6-1
tml	2006	4	Novell	5	501	115	2006-4-1
tml	2006	5	Novell	7	98	24	2006-5-1
tmorgner	2007	7	(unknown)	25	1179	501	2007-7-1
tmorgner	2008	1	(unknown)	7	238	102	2008-1-1
toconnor	2002	3	unaffiliated	42	758	651	2002-3-1
toconnor	2002	4	unaffiliated	17	348	555	2002-4-1
toconnor	2002	5	unaffiliated	1	4	4	2002-5-1
toconnor	2002	9	unaffiliated	5	57	69	2002-9-1
toconnor	2002	10	unaffiliated	1	26	20	2002-10-1
toconnor	2002	11	unaffiliated	96	4605	170	2002-11-1
toconnor	2002	12	unaffiliated	14	909	450	2002-12-1
toconnor	2003	1	unaffiliated	86	2087	1513	2003-1-1
toconnor	2003	2	unaffiliated	84	1794	1601	2003-2-1
toconnor	2003	3	unaffiliated	50	562	341	2003-3-1
toconnor	2003	5	unaffiliated	24	861	709	2003-5-1
toconnor	2003	6	unaffiliated	40	5211	4824	2003-6-1
toconnor	2003	8	unaffiliated	19	158	160	2003-8-1
toconnor	2003	9	unaffiliated	75	259	878	2003-9-1
toconnor	2003	10	unaffiliated	99	2486	877	2003-10-1
toconnor	2003	12	unaffiliated	24	3428	25	2003-12-1
toconnor	2004	1	unaffiliated	10	330	65	2004-1-1
toconnor	2004	2	unaffiliated	18	966	261	2004-2-1
toconnor	2004	3	unaffiliated	11	120	126	2004-3-1
toconnor	2004	4	unaffiliated	45	2822	607	2004-4-1
toconnor	2004	5	unaffiliated	28	5455	111	2004-5-1
toconnor	2004	6	unaffiliated	47	5015	2463	2004-6-1
toconnor	2004	7	unaffiliated	54	2107	1142	2004-7-1
toconnor	2004	8	unaffiliated	17	1241	599	2004-8-1
toconnor	2004	9	unaffiliated	19	1133	251	2004-9-1
toconnor	2004	10	unaffiliated	46	10670	850	2004-10-1
toconnor	2004	11	unaffiliated	37	2136	925	2004-11-1
toconnor	2004	12	unaffiliated	28	464	749	2004-12-1
toconnor	2005	1	unaffiliated	62	4077	989	2005-1-1
toconnor	2005	2	unaffiliated	16	7399	57	2005-2-1
tonn	2003	2	unaffiliated	49	2531	330	2003-2-1
tonn	2003	3	unaffiliated	4	233	3	2003-3-1
tonn	2003	5	unaffiliated	3	32	7	2003-5-1
tpf	2000	11	Sun	1	4	4	2000-11-1
tpf	2000	12	Sun	1	7	3	2000-12-1
tpf	2001	7	Sun	3	68	12	2001-7-1
tpf	2001	12	Sun	2	2	2	2001-12-1
tpf	2002	1	Sun	5	13	8	2002-1-1
tpf	2002	2	Sun	1	4	4	2002-2-1
tpf	2002	3	Sun	7	101	312	2002-3-1
tpf	2002	7	Sun	1	1	1	2002-7-1
tpf	2002	8	Sun	5	66	57	2002-8-1
tpf	2002	9	Sun	1	2	3	2002-9-1
tpf	2002	10	Sun	64	17884	17871	2002-10-1
tpf	2002	11	Sun	10	71	26	2002-11-1
tpf	2002	12	Sun	4	34	15	2002-12-1
tpf	2003	2	Sun	39	1271	1452	2003-2-1
tra	2000	9	Sun	13	430	368	2000-9-1
tra	2000	10	Sun	12	316	200	2000-10-1
tra	2000	11	Sun	74	1233	738	2000-11-1
tra	2000	12	Sun	70	1292	1127	2000-12-1
tra	2001	1	Sun	11	263	209	2001-1-1
tra	2001	2	Sun	20	76	66	2001-2-1
tra	2001	3	Sun	212	3836	3127	2001-3-1
tra	2001	4	Sun	55	426	343	2001-4-1
tra	2001	5	Sun	118	707	809	2001-5-1
tra	2001	6	Sun	118	2955	2150	2001-6-1
tra	2001	7	Sun	73	2529	1339	2001-7-1
tra	2001	8	Sun	34	810	567	2001-8-1
tra	2001	9	Sun	8	175	86	2001-9-1
tra	2001	10	Sun	37	475	365	2001-10-1
tra	2001	11	Sun	17	261	243	2001-11-1
tra	2001	12	Sun	14	405	153	2001-12-1
tra	2002	1	Sun	101	1312	1057	2002-1-1
tra	2002	2	Sun	11	293	189	2002-2-1
tra	2002	3	Sun	33	1551	1712	2002-3-1
tra	2002	4	Sun	1	7	7	2002-4-1
tra	2002	6	Sun	2	33	28	2002-6-1
tra	2002	7	Sun	15	397	169	2002-7-1
tra	2002	8	Sun	8	721	416	2002-8-1
tra	2002	9	Sun	4	87	71	2002-9-1
tra	2002	10	Sun	5	183	15	2002-10-1
tra	2002	11	Sun	41	6451	6127	2002-11-1
tra	2002	12	Sun	27	1758	1702	2002-12-1
tra	2003	1	Sun	20	757	863	2003-1-1
tra	2003	2	Sun	73	3897	2345	2003-2-1
tra	2003	3	Sun	45	3492	1175	2003-3-1
tra	2003	4	Sun	7	319	68	2003-4-1
tra	2003	5	Sun	7	96	81	2003-5-1
tra	2003	6	Sun	7	270	101	2003-6-1
tra	2003	9	Sun	40	4113	934	2003-9-1
tra	2003	10	Sun	22	435	121	2003-10-1
tra	2003	11	Sun	65	7969	1156	2003-11-1
tra	2003	12	Sun	13	289	131	2003-12-1
tra	2004	1	Sun	12	240	202	2004-1-1
tra	2004	2	Sun	1	6	2	2004-2-1
tra	2004	3	Sun	29	1052	1055	2004-3-1
tra	2004	5	Sun	28	1843	27	2004-5-1
tra	2004	6	Sun	17	839	835	2004-6-1
tra	2004	7	Sun	26	533	343	2004-7-1
tra	2004	8	Sun	50	2439	1245	2004-8-1
tra	2004	9	Sun	31	1281	271	2004-9-1
tra	2004	10	Sun	105	3093	1310	2004-10-1
tra	2004	11	Sun	6	57	29	2004-11-1
tra	2005	1	Sun	16	946	38	2005-1-1
tra	2005	2	Sun	4	80	22	2005-2-1
tra	2005	3	Sun	4	243	11	2005-3-1
tra	2005	6	Sun	399	4714	1283	2005-6-1
tra	2005	7	Sun	200	2103	1655	2005-7-1
tra	2005	8	Sun	78	885	1023	2005-8-1
tra	2005	9	Sun	85	1521	889	2005-9-1
tra	2005	10	Sun	136	3548	1363	2005-10-1
tra	2005	11	Sun	52	731	224	2005-11-1
tra	2005	12	Sun	19	83	88	2005-12-1
tra	2006	1	Sun	57	194	1799	2006-1-1
tra	2006	2	Sun	15	496	337	2006-2-1
tra	2006	3	Sun	18	520	481	2006-3-1
tra	2006	4	Sun	46	399	309	2006-4-1
tra	2006	6	Sun	3	60	49	2006-6-1
tra	2006	9	Sun	1	4	5	2006-9-1
tra	2007	1	Sun	75	1181	898	2007-1-1
tra	2007	3	Sun	3	34	28	2007-3-1
tra	2007	4	Sun	7	70	68	2007-4-1
tra	2007	5	Sun	18	1142	725	2007-5-1
tra	2007	6	Sun	14	1295	279	2007-6-1
tra	2007	11	Sun	18	1838	135	2007-11-1
tra	2007	12	Sun	9	548	620	2007-12-1
tra	2008	1	Sun	47	1407	815	2008-1-1
ts	2000	12	(unknown)	4	473	161	2000-12-1
ts	2001	2	(unknown)	1	70	4	2001-2-1
ttse	2000	10	(unknown)	1	7	3	2000-10-1
ttse	2001	4	(unknown)	1	49	54	2001-4-1
tv	2000	9	Sun	20	182	12	2000-9-1
tv	2000	10	Sun	22	32	34	2000-10-1
tv	2000	11	Sun	27	1286	1498	2000-11-1
tv	2000	12	Sun	56	2508	2438	2000-12-1
tv	2001	1	Sun	10	33	42	2001-1-1
tv	2001	2	Sun	10	105	137	2001-2-1
tv	2001	3	Sun	97	7409	11929	2001-3-1
tv	2001	4	Sun	58	849	778	2001-4-1
tv	2001	5	Sun	56	1106	649	2001-5-1
tv	2001	6	Sun	61	3577	3079	2001-6-1
tv	2001	7	Sun	7	18	21	2001-7-1
tv	2001	8	Sun	205	8216	14113	2001-8-1
tv	2001	9	Sun	72	16540	2823	2001-9-1
tv	2001	10	Sun	8	58	48	2001-10-1
tv	2001	11	Sun	668	17612	25151	2001-11-1
tv	2001	12	Sun	445	18175	13933	2001-12-1
tv	2002	1	Sun	7	264	247	2002-1-1
tv	2002	2	Sun	2	56	41	2002-2-1
tv	2002	3	Sun	1	5	4	2002-3-1
tv	2002	4	Sun	4	40	107	2002-4-1
tv	2002	5	Sun	31	1131	735	2002-5-1
tv	2002	6	Sun	32	1447	981	2002-6-1
